,0
1420,https://www.ycombinator.com/companies/1841
1421,https://www.ycombinator.com/companies/1842
1422,https://www.ycombinator.com/companies/1843
1423,https://www.ycombinator.com/companies/1844
1424,https://www.ycombinator.com/companies/1845
1425,https://www.ycombinator.com/companies/1847
1426,https://www.ycombinator.com/companies/1848
1427,https://www.ycombinator.com/companies/1849
1428,https://www.ycombinator.com/companies/1851
1429,https://www.ycombinator.com/companies/1852
1430,https://www.ycombinator.com/companies/1853
1431,https://www.ycombinator.com/companies/1854
1432,https://www.ycombinator.com/companies/1855
1433,https://www.ycombinator.com/companies/1856
1434,https://www.ycombinator.com/companies/1857
1435,https://www.ycombinator.com/companies/1858
1436,https://www.ycombinator.com/companies/1859
1437,https://www.ycombinator.com/companies/1860
1438,https://www.ycombinator.com/companies/1861
1439,https://www.ycombinator.com/companies/1863
1440,https://www.ycombinator.com/companies/1864
1441,https://www.ycombinator.com/companies/1865
1442,https://www.ycombinator.com/companies/1866
1443,https://www.ycombinator.com/companies/1867
1444,https://www.ycombinator.com/companies/1868
1445,https://www.ycombinator.com/companies/1869
1446,https://www.ycombinator.com/companies/1870
1447,https://www.ycombinator.com/companies/1871
1448,https://www.ycombinator.com/companies/1872
1449,https://www.ycombinator.com/companies/1873
1450,https://www.ycombinator.com/companies/1874
1451,https://www.ycombinator.com/companies/1875
1452,https://www.ycombinator.com/companies/1876
1453,https://www.ycombinator.com/companies/1877
1454,https://www.ycombinator.com/companies/1878
1455,https://www.ycombinator.com/companies/1879
1456,https://www.ycombinator.com/companies/1880
1457,https://www.ycombinator.com/companies/1881
1458,https://www.ycombinator.com/companies/1882
1459,https://www.ycombinator.com/companies/1883
1460,https://www.ycombinator.com/companies/1884
1461,https://www.ycombinator.com/companies/1885
1462,https://www.ycombinator.com/companies/1886
1463,https://www.ycombinator.com/companies/1888
1464,https://www.ycombinator.com/companies/1889
1465,https://www.ycombinator.com/companies/1890
1466,https://www.ycombinator.com/companies/1891
1467,https://www.ycombinator.com/companies/1892
1468,https://www.ycombinator.com/companies/1893
1469,https://www.ycombinator.com/companies/1894
1470,https://www.ycombinator.com/companies/1896
1471,https://www.ycombinator.com/companies/1897
1472,https://www.ycombinator.com/companies/1898
1473,https://www.ycombinator.com/companies/1899
1474,https://www.ycombinator.com/companies/1900
1475,https://www.ycombinator.com/companies/1901
1476,https://www.ycombinator.com/companies/1902
1477,https://www.ycombinator.com/companies/1903
1478,https://www.ycombinator.com/companies/1904
1479,https://www.ycombinator.com/companies/1905
1480,https://www.ycombinator.com/companies/1907
1481,https://www.ycombinator.com/companies/1908
1482,https://www.ycombinator.com/companies/1909
1483,https://www.ycombinator.com/companies/1910
1484,https://www.ycombinator.com/companies/1911
1485,https://www.ycombinator.com/companies/1912
1486,https://www.ycombinator.com/companies/1914
1487,https://www.ycombinator.com/companies/1915
1488,https://www.ycombinator.com/companies/1916
1489,https://www.ycombinator.com/companies/1917
1490,https://www.ycombinator.com/companies/1918
1491,https://www.ycombinator.com/companies/1920
1492,https://www.ycombinator.com/companies/1921
1493,https://www.ycombinator.com/companies/1922
1494,https://www.ycombinator.com/companies/1923
1495,https://www.ycombinator.com/companies/1924
1496,https://www.ycombinator.com/companies/1925
1497,https://www.ycombinator.com/companies/1926
1498,https://www.ycombinator.com/companies/1927
1499,https://www.ycombinator.com/companies/1928
1500,https://www.ycombinator.com/companies/1929
1501,https://www.ycombinator.com/companies/1930
1502,https://www.ycombinator.com/companies/1931
1503,https://www.ycombinator.com/companies/1932
1504,https://www.ycombinator.com/companies/1934
1505,https://www.ycombinator.com/companies/1935
1506,https://www.ycombinator.com/companies/1936
1507,https://www.ycombinator.com/companies/1937
1508,https://www.ycombinator.com/companies/1938
1509,https://www.ycombinator.com/companies/1940
1510,https://www.ycombinator.com/companies/1941
1511,https://www.ycombinator.com/companies/1942
1512,https://www.ycombinator.com/companies/1943
1513,https://www.ycombinator.com/companies/1945
1514,https://www.ycombinator.com/companies/1946
1515,https://www.ycombinator.com/companies/1947
1516,https://www.ycombinator.com/companies/1949
1517,https://www.ycombinator.com/companies/1950
1518,https://www.ycombinator.com/companies/1951
1519,https://www.ycombinator.com/companies/1952
1520,https://www.ycombinator.com/companies/1953
1521,https://www.ycombinator.com/companies/1954
1522,https://www.ycombinator.com/companies/1955
1523,https://www.ycombinator.com/companies/1956
1524,https://www.ycombinator.com/companies/1957
1525,https://www.ycombinator.com/companies/1958
1526,https://www.ycombinator.com/companies/1959
1527,https://www.ycombinator.com/companies/1960
1528,https://www.ycombinator.com/companies/1961
1529,https://www.ycombinator.com/companies/1963
1530,https://www.ycombinator.com/companies/1964
1531,https://www.ycombinator.com/companies/1965
1532,https://www.ycombinator.com/companies/1966
1533,https://www.ycombinator.com/companies/1967
1534,https://www.ycombinator.com/companies/1968
1535,https://www.ycombinator.com/companies/1969
1536,https://www.ycombinator.com/companies/1970
1537,https://www.ycombinator.com/companies/1971
1538,https://www.ycombinator.com/companies/1972
1539,https://www.ycombinator.com/companies/1973
1540,https://www.ycombinator.com/companies/1975
1541,https://www.ycombinator.com/companies/1976
1542,https://www.ycombinator.com/companies/1977
1543,https://www.ycombinator.com/companies/1978
1544,https://www.ycombinator.com/companies/1979
1545,https://www.ycombinator.com/companies/1984
1546,https://www.ycombinator.com/companies/1988
1547,https://www.ycombinator.com/companies/1989
1548,https://www.ycombinator.com/companies/1990
1549,https://www.ycombinator.com/companies/1991
1550,https://www.ycombinator.com/companies/1992
1551,https://www.ycombinator.com/companies/1993
1552,https://www.ycombinator.com/companies/1994
1553,https://www.ycombinator.com/companies/1995
1554,https://www.ycombinator.com/companies/1998
1555,https://www.ycombinator.com/companies/2001
1556,https://www.ycombinator.com/companies/2002
1557,https://www.ycombinator.com/companies/2003
1558,https://www.ycombinator.com/companies/2004
1559,https://www.ycombinator.com/companies/2005
1560,https://www.ycombinator.com/companies/2006
1561,https://www.ycombinator.com/companies/2007
1562,https://www.ycombinator.com/companies/2008
1563,https://www.ycombinator.com/companies/2009
1564,https://www.ycombinator.com/companies/2011
1565,https://www.ycombinator.com/companies/2012
1566,https://www.ycombinator.com/companies/2013
1567,https://www.ycombinator.com/companies/2014
1568,https://www.ycombinator.com/companies/2015
1569,https://www.ycombinator.com/companies/2017
1570,https://www.ycombinator.com/companies/2018
1571,https://www.ycombinator.com/companies/2019
1572,https://www.ycombinator.com/companies/2020
1573,https://www.ycombinator.com/companies/2021
1574,https://www.ycombinator.com/companies/2022
1575,https://www.ycombinator.com/companies/2023
1576,https://www.ycombinator.com/companies/2024
1577,https://www.ycombinator.com/companies/2025
1578,https://www.ycombinator.com/companies/2026
1579,https://www.ycombinator.com/companies/2027
1580,https://www.ycombinator.com/companies/2028
1581,https://www.ycombinator.com/companies/2029
1582,https://www.ycombinator.com/companies/2030
1583,https://www.ycombinator.com/companies/2031
1584,https://www.ycombinator.com/companies/2032
1585,https://www.ycombinator.com/companies/2033
1586,https://www.ycombinator.com/companies/2034
1587,https://www.ycombinator.com/companies/2036
1588,https://www.ycombinator.com/companies/2037
